0,0,5.0,7,15,0,0,1,7,-99,-99,0,0
0,1,8.0,5,19,0,0,2,9,-99,-99,1,1
0,1,0.0,3,9,0,0,0,1,-99,1,1,1
0,0,7.0,5,14,0,0,0,5,-99,-99,1,1
0,0,6.0,11,8,0,0,1,6,-99,1,1,1
0,0,4.0,3,9,0,0,0,7,-99,-99,0,1
0,1,7.0,7,22,0,0,0,9,-99,-99,0,1
0,1,8.0,5,14,0,0,2,9,-99,-99,0,1
0,1,6.0,6,16,0,0,0,7,-99,-99,0,0
0,1,6.0,10,28,0,0,0,9,-99,-99,1,1
0,0,5.0,5,13,0,0,2,5,-99,-99,0,1
0,0,5.0,3,14,0,0,0,5,-99,-99,0,0
1,0,6.0,1,13,0,0,1,9,-99,-99,0,0
0,1,7.0,2,22,0,0,0,5,-99,-99,1,1
0,0,4.0,4,15,0,0,0,9,-99,-99,1,1
0,1,5.0,1,11,0,0,1,5,-99,-99,1,1
0,0,3.0,14,31,0,22,14,9,-99,-99,1,1
0,1,5.0,3,15,0,1,0,9,-99,-99,1,1
0,1,8.0,3,7,0,0,0,5,-99,0,1,1
0,0,5.0,4,8,0,0,0,9,-99,-99,1,1
0,1,7.0,5,16,0,0,0,9,-99,-99,0,0
0,0,8.0,5,11,0,0,0,7,-99,-99,0,1
0,0,7.0,2,8,0,0,0,6,-99,-99,1,1
0,1,4.0,2,8,0,0,0,3,-99,1,1,1
0,0,6.0,5,10,0,0,0,6,-99,-99,1,1
0,1,5.0,4,19,0,0,0,9,-99,0,1,1
0,1,8.0,4,17,1,0,4,9,1,-99,1,1
0,0,4.0,1,18,1,0,0,9,-99,-99,0,0
0,1,4.0,7,30,0,0,1,9,-99,-99,1,1
0,1,7.0,9,10,0,0,0,9,-99,-99,0,0
0,0,5.0,3,13,0,0,0,8,-99,1,1,1
0,1,6.0,9,37,7,0,4,9,-99,-99,0,1
0,0,8.0,7,27,0,1,1,9,-99,-99,1,1
0,0,6.0,14,22,1,0,2,9,-99,1,1,1
0,0,5.0,12,18,0,0,0,7,-99,1,0,1
1,0,3.0,10,26,0,0,3,9,-99,-99,1,1
0,1,3.0,3,12,0,0,0,5,-99,-99,0,0
0,1,4.0,4,16,1,10,9,9,-99,-99,1,1
0,1,6.0,1,8,2,0,0,3,-99,-99,0,0
0,0,5.0,2,19,2,0,0,9,-99,-99,1,1
0,0,6.0,1,11,0,0,0,9,-99,-99,0,1
1,1,7.0,8,16,0,0,1,6,-99,-99,1,1
0,0,8.0,2,11,1,0,1,7,-99,-99,0,0
0,1,6.0,4,5,0,0,1,9,-99,-99,0,0
0,0,7.0,4,19,0,0,0,9,-99,-99,1,1
0,1,4.0,5,17,0,0,0,7,-99,1,1,1
0,1,3.0,3,9,0,0,0,8,1,-99,1,1
0,1,5.0,1,10,0,1,1,8,-99,-99,0,0
0,0,5.0,1,3,0,0,0,5,-99,-99,0,1
0,0,3.0,1,17,1,0,0,6,-99,-99,0,0
0,0,5.0,4,4,0,0,0,6,-99,-99,0,0
1,0,6.0,1,7,0,0,2,7,-99,-99,1,1
0,1,6.0,3,26,0,0,0,9,-99,-99,1,1
0,0,3.0,2,20,0,0,0,9,-99,-99,1,1
0,1,7.0,3,12,5,0,0,9,-99,-99,1,1
0,0,6.0,3,23,0,1,0,4,-99,-99,1,1
0,1,5.0,2,13,0,0,0,7,-99,-99,0,1
0,1,6.0,14,33,0,0,0,9,-99,1,1,1
1,1,6.0,3,10,0,0,0,6,-99,-99,0,0
0,1,5.0,4,9,0,0,0,6,-99,-99,0,1
0,1,4.0,1,18,0,0,0,5,-99,1,1,1
0,1,7.0,9,16,0,0,0,9,-99,1,1,1
0,1,8.0,2,15,0,0,2,8,-99,-99,0,0
1,0,5.0,8,19,0,1,4,9,-99,-99,1,1
0,0,5.0,3,19,0,0,1,9,-99,-99,1,1
1,1,6.0,5,17,3,0,2,9,-99,-99,0,0
0,1,6.0,3,21,0,0,3,9,-99,-99,1,1
0,0,8.0,6,18,0,0,0,9,-99,-99,0,1
0,1,6.0,10,23,0,0,0,9,-99,1,0,1
1,0,8.0,4,12,0,0,0,8,-99,0,0,0
0,0,7.0,4,11,2,0,2,7,-99,-99,0,0
0,0,6.0,5,19,0,0,0,9,-99,-99,0,1
0,1,7.0,2,20,2,1,4,9,-99,-99,1,1
0,1,7.0,5,16,0,2,3,9,-99,-99,1,1
0,0,6.0,4,20,0,0,1,6,-99,-99,1,1
0,1,7.0,3,8,0,1,0,9,-99,-99,0,0
0,1,5.0,6,14,0,0,0,7,-99,1,1,1
0,1,5.0,1,18,0,0,0,8,-99,-99,0,1
0,1,8.0,3,19,0,0,0,9,-99,-99,0,0
0,0,8.0,13,21,0,0,5,9,-99,-99,1,1
0,0,8.0,8,22,0,0,0,5,0,0,0,1
0,1,7.0,2,12,0,2,1,6,-99,-99,0,1
0,0,7.0,11,25,0,0,2,9,-99,-99,1,1
0,0,3.0,3,8,0,0,0,8,-99,-99,1,1
0,1,5.0,4,10,2,0,1,6,-99,-99,1,1
0,0,6.0,1,5,0,0,0,8,-99,-99,0,0
0,1,4.0,5,10,0,0,3,5,-99,-99,1,1
0,1,6.0,6,15,0,0,0,9,-99,-99,1,1
0,1,5.0,3,16,0,0,0,8,-99,1,1,1
0,0,6.0,10,21,0,0,0,6,-99,-99,1,1
0,1,6.0,8,14,0,0,0,4,-99,-99,1,1
0,1,7.0,1,12,0,0,0,8,-99,-99,0,1
0,1,4.0,2,11,0,0,0,6,-99,-99,0,1
0,1,4.0,2,12,0,0,0,6,-99,-99,0,0
0,1,3.0,4,12,0,0,0,9,-99,1,1,1
0,0,5.0,13,50,0,0,0,9,-99,-99,1,1
0,0,6.0,3,12,0,0,0,6,0,-99,0,0
0,0,8.0,4,8,0,0,0,7,-99,-99,0,0
0,0,4.0,2,11,0,0,0,9,-99,-99,0,1
0,0,8.0,2,7,0,0,0,9,-99,-99,0,0
0,1,6.0,9,16,0,0,0,9,-99,-99,0,0
0,1,7.0,1,8,0,0,1,9,0,-99,0,0
0,0,7.0,3,8,0,0,1,8,-99,-99,1,1
1,1,7.0,3,16,0,0,0,5,-99,-99,0,1
0,0,6.0,4,23,0,0,1,7,-99,1,0,1
0,1,8.0,7,13,0,0,0,9,-99,-99,1,1
1,0,8.0,6,22,0,0,0,9,-99,-99,0,0
0,0,8.0,2,19,0,0,2,9,-99,-99,1,1
0,0,4.0,6,10,0,0,0,4,-99,0,0,1
0,1,5.0,9,26,0,0,0,9,-99,-99,1,1
0,1,6.0,3,6,0,0,1,4,-99,-99,1,1
1,0,7.0,7,37,0,0,3,9,-99,-99,1,1
0,0,1.0,1,6,0,0,0,1,-99,1,1,1
0,1,5.0,12,28,7,0,2,10,-99,-99,1,1
0,1,6.0,9,11,0,0,0,5,0,-99,1,1
0,0,7.0,8,11,0,0,1,7,-99,0,1,1
0,0,8.0,6,11,0,0,0,9,-99,-99,0,0
0,0,6.0,10,33,0,0,0,6,-99,-99,1,1
0,1,6.0,2,5,0,0,0,5,-99,1,0,1
0,1,7.0,7,10,0,0,6,9,-99,-99,0,1
0,1,7.0,6,21,0,0,0,9,-99,-99,1,1
0,1,4.0,1,10,0,0,0,8,-99,-99,1,1
1,0,9.0,3,17,4,0,0,9,-99,1,1,1
0,1,6.0,1,9,0,0,0,9,-99,-99,0,0
0,1,7.0,3,8,0,0,0,3,-99,-99,0,1
1,0,8.0,7,13,0,0,0,5,-99,-99,1,1
0,0,5.0,2,12,0,0,1,3,-99,-99,0,0
1,0,9.0,6,10,0,0,1,7,-99,-99,0,1
0,1,8.0,3,15,2,1,0,9,-99,0,0,1
0,0,6.0,6,10,0,0,0,5,-99,-99,1,1
0,1,6.0,2,23,0,0,0,7,-99,-99,0,0
0,0,6.0,3,3,0,0,0,5,-99,-99,0,0
0,0,8.0,4,19,1,1,0,9,1,-99,1,1
0,0,7.0,1,14,0,0,0,9,-99,-99,0,0
0,1,8.0,3,5,0,0,0,9,-99,-99,0,0
0,1,7.0,3,8,0,0,2,9,-99,-99,0,1
0,0,7.0,3,5,0,0,0,5,-99,-99,0,0
1,1,4.0,2,6,0,0,0,4,-99,-99,0,0
0,0,7.0,1,15,0,0,0,6,-99,-99,1,1
0,1,5.0,4,17,0,0,0,9,-99,0,1,1
0,0,4.0,3,11,0,0,0,5,-99,1,1,1
0,1,7.0,1,4,0,0,0,5,-99,-99,0,0
0,1,7.0,1,7,0,0,0,6,-99,1,1,1
0,1,5.0,5,19,1,0,3,9,-99,1,1,1
0,0,4.0,4,28,0,0,0,6,-99,-99,0,1
0,1,8.0,1,17,0,0,0,4,-99,-99,0,0
0,0,7.0,3,12,0,1,1,9,-99,-99,1,1
0,0,3.0,7,20,0,0,1,9,-99,-99,1,1
0,0,7.0,8,17,0,0,1,9,-99,-99,1,1
0,1,9.0,3,12,0,0,0,9,-99,-99,1,1
0,1,5.0,3,16,0,0,0,9,-99,-99,1,1
0,0,7.0,1,23,0,0,0,5,1,-99,1,1
0,1,7.0,1,7,0,0,0,8,-99,-99,0,1
1,1,4.0,6,40,0,0,0,9,-99,1,1,1
0,0,6.0,2,8,0,0,0,9,-99,-99,0,1
0,0,6.0,1,8,0,0,0,6,-99,-99,0,1
0,1,9.0,3,14,0,0,0,7,-99,-99,0,1
0,1,3.0,1,9,0,0,0,9,-99,1,0,1
0,0,7.0,5,6,0,1,0,9,-99,-99,0,0
0,0,6.0,6,7,0,0,1,5,1,-99,1,1
0,0,9.0,4,13,0,0,0,9,-99,-99,1,1
0,0,8.0,6,17,0,0,1,9,-99,-99,0,1
0,0,6.0,5,11,0,0,0,3,-99,-99,0,0
0,1,7.0,8,26,0,0,0,9,-99,-99,1,1
0,0,9.0,3,12,0,0,0,9,-99,-99,1,1
0,0,6.0,5,33,5,1,2,9,-99,1,1,1
0,1,6.0,2,19,0,0,1,9,-99,-99,1,1
0,0,7.0,6,15,0,0,0,9,-99,-99,0,0
0,1,6.0,4,18,0,0,0,7,-99,-99,1,1
0,0,8.0,4,9,0,0,0,9,-99,-99,0,0
0,1,7.0,3,14,0,0,1,8,-99,-99,0,1
1,1,9.0,4,16,0,0,0,9,-99,-99,1,1
0,1,1.0,2,4,0,0,0,1,-99,1,1,1
0,0,6.0,7,13,0,0,4,7,-99,-99,0,0
1,0,3.0,9,46,0,0,0,9,-99,1,1,1
0,0,6.0,3,21,0,0,0,8,-99,-99,0,1
0,1,8.0,6,21,0,0,0,9,-99,-99,0,1
1,0,5.0,7,11,2,0,0,9,-99,-99,0,1
0,0,6.0,5,21,0,0,1,8,-99,-99,0,1
0,1,6.0,3,10,0,0,0,9,-99,-99,0,0
0,1,6.0,2,19,0,0,0,3,-99,-99,1,1
0,1,6.0,2,15,0,0,0,3,-99,-99,1,1
0,0,5.0,14,8,0,0,1,8,-99,-99,0,1
0,1,4.0,1,5,0,0,0,4,-99,-99,1,1
0,1,8.0,3,11,0,0,0,7,-99,-99,0,1
0,1,5.0,4,12,0,0,0,7,-99,-99,0,1
0,0,2.0,2,5,0,0,0,5,-99,1,1,1
0,0,5.0,7,20,0,0,0,9,-99,-99,1,1
0,1,6.0,3,19,0,0,0,5,-99,-99,1,1
1,1,8.0,2,12,0,0,0,8,-99,-99,0,0
0,1,5.0,3,14,0,0,0,5,-99,-99,1,1
0,0,7.0,3,19,0,0,0,9,-99,-99,0,1
0,0,7.0,3,17,2,0,2,7,-99,-99,1,1
0,0,9.0,8,13,3,0,1,6,-99,-99,1,1
1,1,8.0,2,17,0,0,0,9,-99,-99,1,1
0,1,6.0,2,15,0,0,0,9,-99,-99,1,1
1,0,7.0,1,9,0,0,0,5,-99,-99,1,1
0,0,4.0,1,5,0,0,0,9,-99,-99,0,0
0,1,8.0,1,5,0,0,1,4,-99,-99,1,1
0,1,8.0,6,17,0,0,1,9,-99,-99,1,1
0,0,8.0,9,26,1,2,1,9,1,-99,1,1
0,1,7.0,7,16,0,0,1,9,-99,-99,0,0
0,0,7.0,3,21,0,0,0,3,-99,-99,0,0
0,1,4.0,2,30,1,0,0,6,-99,-99,1,1
0,1,6.0,1,6,0,0,0,5,-99,-99,1,1
0,1,3.0,2,11,2,0,0,2,-99,-99,1,1
0,0,7.0,2,12,1,0,0,5,0,-99,0,1
0,1,1.0,5,8,0,0,0,7,-99,-99,0,0
0,0,7.0,4,20,0,0,0,9,-99,-99,1,1
0,1,7.0,3,14,0,0,1,7,-99,-99,0,1
0,0,6.0,3,15,0,0,1,9,-99,-99,1,1
0,1,7.0,6,20,0,0,2,8,-99,-99,1,1
0,1,8.0,4,19,0,0,0,9,-99,-99,0,0
0,0,6.0,6,18,0,0,1,5,1,-99,1,1
1,1,4.0,4,6,0,0,0,7,-99,-99,1,1
0,0,6.0,1,18,1,0,2,9,-99,-99,1,1
0,1,8.0,9,23,0,0,2,9,-99,-99,0,0
0,0,2.0,2,16,0,0,1,9,-99,1,1,1
1,0,7.0,6,20,2,1,8,9,1,-99,0,0
0,1,4.0,1,20,0,0,0,9,-99,1,0,1
0,0,4.0,1,3,0,0,0,7,-99,-99,0,1
0,0,7.0,2,6,9,0,0,6,-99,-99,1,1
0,1,4.0,3,10,0,0,0,6,-99,-99,0,0
0,0,6.0,6,24,0,0,0,9,-99,-99,0,1
0,0,6.0,3,29,1,0,1,6,-99,-99,0,0
0,1,7.0,5,32,0,0,0,9,-99,-99,1,1
0,0,7.0,2,9,0,1,0,9,-99,1,0,0
0,1,8.0,14,18,0,0,0,9,-99,-99,0,1
0,1,7.0,1,4,0,0,0,3,-99,-99,1,1
0,0,6.0,10,39,1,0,1,8,-99,-99,0,1
0,1,6.0,3,12,0,0,0,9,-99,-99,1,1
1,1,7.0,3,26,1,0,2,6,-99,-99,0,1
0,1,8.0,6,8,0,0,0,9,-99,-99,0,1
0,1,8.0,2,18,0,0,0,9,-99,-99,1,1
0,1,5.0,3,24,2,2,4,9,-99,-99,1,1
0,0,4.0,1,12,0,0,0,9,-99,-99,0,1
0,0,5.0,8,33,0,0,0,6,-99,-99,1,1
0,0,4.0,6,13,0,0,0,9,-99,-99,1,1
0,0,8.0,2,7,0,0,0,9,-99,-99,1,1
0,1,5.0,4,10,0,0,0,4,-99,-99,0,0
0,1,3.0,6,18,1,0,7,8,-99,-99,1,1
0,1,5.0,4,20,1,0,2,9,-99,-99,0,1
0,0,4.0,3,9,0,1,1,7,-99,-99,1,1
0,0,7.0,1,20,0,0,0,8,-99,-99,1,1
0,1,2.0,2,8,0,0,0,3,-99,1,1,1
0,1,6.0,12,42,0,0,0,9,-99,-99,0,0
0,0,7.0,3,15,5,0,0,9,-99,-99,0,0
1,1,8.0,12,23,0,0,0,8,0,-99,0,1
0,0,5.0,1,5,0,0,0,6,-99,-99,1,1
0,0,2.0,2,11,1,0,0,4,-99,-99,1,1
0,1,7.0,2,25,0,0,0,9,-99,-99,0,1
0,1,7.0,2,11,4,0,0,9,-99,-99,1,1
0,1,9.0,5,9,0,0,0,9,-99,-99,1,1
0,1,7.0,3,4,0,0,0,7,-99,0,0,0
0,1,3.0,3,15,1,6,4,9,-99,-99,0,1
0,1,8.0,1,14,1,0,2,8,-99,-99,0,1
0,0,7.0,3,14,0,0,0,8,-99,-99,1,1
1,0,7.0,5,19,1,0,1,9,-99,-99,1,1
0,1,6.0,3,11,0,0,0,9,-99,-99,1,1
0,1,8.0,7,18,0,0,0,9,-99,-99,0,0
0,1,5.0,4,24,0,0,0,4,-99,-99,1,1
0,0,8.0,5,11,0,0,0,9,-99,1,1,1
0,1,6.0,4,17,3,0,2,9,0,-99,0,0
0,1,6.0,8,17,4,0,0,8,-99,-99,0,1
0,0,7.0,11,30,0,0,0,9,-99,-99,1,1
0,1,2.0,4,19,0,0,0,9,1,-99,1,1
0,1,4.0,7,10,0,0,0,9,-99,-99,0,1
0,0,8.0,7,12,0,0,0,9,-99,-99,0,0
0,0,7.0,7,16,0,0,0,6,-99,-99,1,1
0,0,6.0,5,12,0,0,3,9,-99,-99,0,0
0,1,4.0,2,11,0,0,0,8,0,-99,0,1
0,0,8.0,1,13,0,0,0,6,-99,-99,1,1
0,1,7.0,4,10,2,0,1,9,-99,-99,1,1
0,1,7.0,2,13,0,0,0,9,-99,-99,0,1
0,0,7.0,4,22,3,0,0,8,0,-99,1,1
0,0,4.0,3,6,0,0,8,8,-99,-99,0,0
0,0,7.0,5,49,1,0,0,7,-99,-99,1,1
0,1,6.0,4,11,0,0,2,8,-99,-99,0,0
1,0,3.0,2,15,0,0,0,6,-99,-99,1,1
0,0,6.0,4,17,0,0,2,7,-99,-99,1,1
0,1,7.0,1,5,0,0,0,8,-99,-99,1,1
0,0,8.0,4,15,0,0,0,9,-99,-99,0,0
1,0,6.0,3,11,0,0,0,4,-99,1,1,1
0,1,6.0,10,25,0,0,0,5,-99,-99,1,1
0,0,6.0,2,14,0,0,0,4,-99,-99,1,1
0,0,7.0,3,16,0,1,0,7,-99,-99,1,1
0,0,6.0,1,2,0,0,0,7,-99,-99,0,0
0,1,5.0,6,44,0,0,0,6,-99,-99,1,1
0,0,2.0,2,3,0,0,1,2,-99,-99,1,1
0,1,6.0,6,23,0,1,1,9,-99,1,1,1
0,0,8.0,6,28,5,2,1,9,-99,-99,0,1
0,0,7.0,3,10,0,0,0,5,-99,-99,0,1
0,1,7.0,3,14,1,0,0,9,-99,-99,0,1
0,1,2.0,6,16,0,0,0,7,-99,-99,1,1
0,1,6.0,4,6,0,1,1,9,-99,-99,1,1
0,1,6.0,2,13,0,0,0,5,-99,-99,1,1
0,1,4.0,2,10,0,0,1,7,-99,1,0,0
0,0,3.0,3,16,0,0,0,4,-99,-99,0,0
0,1,5.0,1,6,1,0,0,4,-99,-99,0,0
0,0,7.0,3,18,0,0,0,9,-99,-99,0,1
0,1,7.0,1,10,0,0,1,7,-99,-99,1,1
0,0,5.0,2,12,0,0,0,7,-99,-99,0,1
1,0,2.0,5,16,0,0,1,7,-99,-99,1,1
0,0,1.0,5,11,0,0,0,9,-99,-99,1,1
1,0,6.0,3,11,0,0,0,9,-99,1,0,1
1,1,6.0,6,8,0,0,2,5,-99,-99,0,1
1,1,6.0,6,19,0,0,0,9,-99,-99,1,1
0,1,6.0,8,16,0,0,0,7,-99,-99,0,1
0,0,7.0,3,12,0,0,0,9,-99,-99,0,1
1,1,8.0,8,16,0,0,1,6,1,-99,0,0
1,0,6.0,5,21,1,0,5,9,-99,-99,1,1
0,0,8.0,4,10,0,0,0,9,-99,0,1,1
0,0,8.0,8,26,0,0,0,9,-99,1,1,1
0,0,8.0,7,10,0,1,0,9,-99,-99,0,0
0,0,4.0,1,7,0,0,0,4,-99,-99,0,1
0,1,8.0,2,7,0,0,0,7,-99,-99,0,1
0,0,7.0,10,12,0,0,0,9,-99,-99,1,1
0,1,7.0,2,21,0,0,0,8,1,-99,1,1
0,1,7.0,2,15,0,0,0,9,-99,-99,1,1
0,1,8.0,11,8,0,0,1,8,-99,-99,0,1
0,0,5.0,3,19,0,0,0,5,-99,-99,1,1
0,0,6.0,4,11,0,0,0,9,-99,-99,1,1
0,1,5.0,3,12,0,0,0,8,-99,1,0,1
0,0,8.0,8,13,0,0,1,9,-99,-99,0,0
0,0,8.0,3,5,0,0,0,9,-99,0,0,0
0,0,6.0,3,20,2,0,0,4,-99,-99,0,1
0,0,7.0,5,25,0,0,0,8,-99,-99,1,1
0,1,6.0,1,10,0,0,0,8,-99,-99,1,1
0,0,8.0,8,25,0,0,1,9,1,-99,1,1
0,1,5.0,1,10,0,0,0,5,-99,1,0,1
0,1,6.0,3,20,0,0,0,8,-99,1,1,1
0,0,7.0,11,25,0,0,0,9,-99,-99,1,1
0,1,5.0,2,25,0,0,0,2,-99,1,0,1
0,0,7.0,3,11,0,0,2,7,-99,-99,0,1
0,0,7.0,1,8,0,0,0,6,-99,-99,1,1
0,1,9.0,3,10,1,1,0,9,-99,-99,1,1
0,1,7.0,2,18,1,0,1,8,-99,-99,0,1
0,1,5.0,1,5,0,0,0,5,-99,-99,1,1
0,1,5.0,8,31,0,0,1,9,-99,-99,1,1
0,0,8.0,1,10,0,0,1,7,-99,-99,0,0
0,1,8.0,4,13,0,0,1,9,-99,-99,1,1
0,0,5.0,2,5,0,0,1,5,-99,-99,0,0
0,0,8.0,3,17,3,0,0,8,-99,1,1,1
0,0,2.0,2,5,0,0,0,6,-99,-99,0,0
0,0,6.0,2,9,0,0,1,9,-99,-99,0,0
0,0,6.0,5,25,0,0,0,8,-99,-99,0,1
0,1,4.0,3,4,1,0,0,9,-99,-99,0,0
0,0,9.0,9,18,0,0,0,9,-99,-99,0,1
1,1,4.0,9,25,2,0,5,8,-99,-99,1,1
0,0,6.0,2,11,2,0,2,9,-99,-99,0,0
0,0,6.0,9,18,0,0,0,9,-99,-99,1,1
0,0,6.0,1,17,0,0,0,5,-99,-99,0,0
0,0,8.0,4,17,0,0,1,8,1,-99,1,1
0,1,8.0,4,21,0,1,0,9,-99,-99,0,0
0,0,6.0,2,10,0,0,0,9,-99,-99,0,1
0,0,6.0,7,11,0,2,2,9,-99,-99,0,1
0,0,7.0,9,27,0,0,0,9,-99,-99,0,0
0,0,8.0,7,18,0,0,0,5,-99,-99,1,1
0,0,4.0,2,11,0,1,0,7,1,-99,1,1
1,0,8.0,2,15,0,0,2,9,-99,-99,0,1
1,0,7.0,4,21,0,0,0,9,-99,1,1,1
0,0,5.0,2,8,0,0,0,9,-99,-99,0,0
0,1,3.0,4,15,4,1,0,6,-99,1,1,1
0,1,2.0,7,21,0,0,0,9,-99,1,1,1
